date,AC_W,Curr_Short_Battery,Curr_Long_Battery,Projected_Power_Production,Season,Predicted_Power_Consumption,Select_Storage_Battery,Select_Supply_Battery,Light_Control
2022-11-08 0:00,0,2161.027963,338309.8752,23.003347,3,0,Stop Storage,Short,1
2022-11-08 1:00,0,2055.712016,338309.8752,22.956652,3,0,Stop Storage,Short,1
2022-11-08 2:00,0,1950.396068,338309.8752,22.380125,3,0,Stop Storage,Short,1
2022-11-08 3:00,0,1845.08012,338309.8752,22.645308,3,0,Stop Storage,Short,1
2022-11-08 4:00,0,1739.764172,338309.8752,23.04034,3,0,Stop Storage,Short,1
2022-11-08 5:00,0,1634.448224,338309.8752,22.62742,3,0,Stop Storage,Short,1
2022-11-08 6:00,3.42,1529.132276,338309.8752,22.1375,3,0,Short,Short,1
2022-11-08 7:00,65.53,1426.894328,338309.8752,23.28973,3,1,Short,Stop Supply,0
2022-11-08 8:00,218.6,1485.871328,338309.8752,223.77687,3,1,Short,Stop Supply,0
2022-11-08 9:00,431.64,1682.611328,338309.8752,403.49786,3,1,Short,Stop Supply,0
2022-11-08 10:00,517.09,2071.087328,338309.8752,499.68567,3,1,Short,Stop Supply,0
2022-11-08 11:00,554.64,2536.468328,338309.8752,545.5815,3,1,Short,Stop Supply,0
2022-11-08 12:00,528.1,3035.644328,338309.8752,534.03613,3,1,Short,Stop Supply,0
2022-11-08 13:00,400.48,3510.934328,338309.8752,443.35187,3,1,Short,Stop Supply,0
2022-11-08 14:00,312.74,3871.366328,338309.8752,379.85956,3,1,Short,Stop Supply,0
2022-11-08 15:00,159.54,4152.832328,338309.8752,210.77034,3,1,Short,Stop Supply,0
2022-11-08 16:00,55.71,4296.418328,338309.8752,80.28219,3,1,Short,Stop Supply,0
2022-11-08 17:00,13.7,4346.557328,338309.8752,24.088568,3,1,Short,Stop Supply,0
2022-11-08 18:00,0,4358.887328,338309.8752,18.112549,3,0,Stop Storage,Short,1
2022-11-08 19:00,0,4253.571381,338309.8752,18.085577,3,0,Stop Storage,Short,1
2022-11-08 20:00,0,4148.255433,338309.8752,19.107674,3,0,Stop Storage,Short,1
2022-11-08 21:00,0,4042.939485,338309.8752,19.075941,3,0,Stop Storage,Short,1
2022-11-08 22:00,0,3937.623537,338309.8752,18.127558,3,0,Stop Storage,Short,1
2022-11-08 23:00,0,3832.307589,338309.8752,18.930464,3,0,Stop Storage,Short,1
2022-11-09 0:00,0,3726.991641,338309.8752,19.173368,3,0,Stop Storage,Short,1
2022-11-09 1:00,0,3621.675694,338309.8752,18.775066,3,0,Stop Storage,Short,1
2022-11-09 2:00,0,3516.359746,338309.8752,18.844952,3,0,Stop Storage,Short,1
2022-11-09 3:00,0,3411.043798,338309.8752,18.65627,3,0,Stop Storage,Short,1
2022-11-09 4:00,0,3305.72785,338309.8752,19.058708,3,0,Stop Storage,Short,1
2022-11-09 5:00,0,3200.411902,338309.8752,17.674051,3,0,Stop Storage,Short,1
2022-11-09 6:00,3.45,3095.095954,338309.8752,18.395105,3,0,Short,Short,1
2022-11-09 7:00,74.59,2992.885007,338309.8752,34.47269,3,1,Short,Stop Supply,0
2022-11-09 8:00,233.25,3060.016007,338309.8752,188.5246,3,1,Short,Stop Supply,0
2022-11-09 9:00,468.72,3269.941007,338309.8752,343.63544,3,1,Short,Stop Supply,0
2022-11-09 10:00,548.16,3691.789007,338309.8752,449.02866,3,1,Short,Stop Supply,0
2022-11-09 11:00,577.48,4185.133007,338309.8752,503.37933,3,1,Short,Stop Supply,0
2022-11-09 12:00,523.49,4704.865007,338309.8752,496.77774,3,1,Short,Stop Supply,0
2022-11-09 13:00,396.58,5176.006007,338309.8752,360.11163,3,1,Short,Stop Supply,0
2022-11-09 14:00,306.9,5532.928007,338309.8752,302.5945,3,1,Short,Stop Supply,0
2022-11-09 15:00,147.42,5809.138007,338309.8752,174.66725,3,1,Short,Stop Supply,0
2022-11-09 16:00,57.76,5941.816007,338309.8752,69.8898,3,1,Short,Stop Supply,0
2022-11-09 17:00,6.88,5993.800007,338309.8752,27.453857,3,1,Short,Stop Supply,0
2022-11-09 18:00,0,5999.992007,338309.8752,16.804478,3,0,Stop Storage,Short,1
2022-11-09 19:00,0,5894.676059,338309.8752,16.22987,3,0,Stop Storage,Short,1
2022-11-09 20:00,0,5789.360111,338309.8752,16.258442,3,0,Stop Storage,Short,1
2022-11-09 21:00,0,5684.044163,338309.8752,16.02827,3,0,Stop Storage,Short,1
2022-11-09 22:00,0,5578.728215,338309.8752,16.19129,3,0,Stop Storage,Short,1
2022-11-09 23:00,0,5473.412267,338309.8752,15.474842,3,0,Stop Storage,Short,1
2022-11-10 0:00,0,5368.096319,338309.8752,16.653402,3,0,Stop Storage,Short,1
2022-11-10 1:00,0,5262.780372,338309.8752,15.779991,3,0,Stop Storage,Short,1
2022-11-10 2:00,0,5157.464424,338309.8752,15.285143,3,0,Stop Storage,Short,1
2022-11-10 3:00,0,5052.148476,338309.8752,16.329174,3,0,Stop Storage,Short,1
2022-11-10 4:00,0,4946.832528,338309.8752,16.053974,3,0,Stop Storage,Short,1
2022-11-10 5:00,0,4841.51658,338309.8752,14.993869,3,0,Stop Storage,Short,1
2022-11-10 6:00,0,4736.200632,338309.8752,15.939423,3,0,Stop Storage,Short,1
2022-11-10 7:00,43.21,4630.884685,338309.8752,36.731853,3,1,Short,Stop Supply,0
2022-11-10 8:00,189.77,4669.773685,338309.8752,107.81825,3,1,Short,Stop Supply,0
2022-11-10 9:00,389.34,4840.566685,338309.8752,185.83188,3,1,Short,Stop Supply,0
2022-11-10 10:00,479.28,5190.972685,338309.8752,301.40198,3,1,Short,Stop Supply,0
2022-11-10 11:00,513.04,5622.324685,338309.8752,452.2976,3,1,Short,Stop Supply,0
2022-11-10 12:00,482.33,6084.060685,338309.8752,488.72763,3,1,Short,Stop Supply,0
2022-11-10 13:00,331.54,6518.157685,338309.8752,434.33667,3,1,Short,Stop Supply,0
2022-11-10 14:00,257.9,6816.543685,338309.8752,282.89532,3,1,Short,Stop Supply,0
2022-11-10 15:00,133.56,7048.653685,338309.8752,149.29144,3,1,Short,Stop Supply,0
2022-11-10 16:00,53.28,7168.857685,338309.8752,58.035656,3,1,Short,Stop Supply,0
2022-11-10 17:00,6.84,7216.809685,338309.8752,27.414862,3,1,Short,Stop Supply,0
2022-11-10 18:00,0,7222.965685,338309.8752,15.319205,3,0,Stop Storage,Short,1
2022-11-10 19:00,0,7117.649737,338309.8752,14.500574,3,0,Stop Storage,Short,1
2022-11-10 20:00,0,7012.333789,338309.8752,17.097488,3,0,Stop Storage,Short,1
2022-11-10 21:00,0,6907.017841,338309.8752,17.981012,3,0,Stop Storage,Short,1
2022-11-10 22:00,0,6801.701893,338309.8752,18.36533,3,0,Stop Storage,Short,1
2022-11-10 23:00,0,6696.385945,338309.8752,18.265978,3,0,Stop Storage,Short,1
2022-11-11 0:00,0,6591.069997,338309.8752,18.909666,3,0,Stop Storage,Short,1
2022-11-11 1:00,0,6485.75405,338309.8752,20.240622,3,0,Stop Storage,Short,1
2022-11-11 2:00,0,6380.438102,338309.8752,19.24265,3,0,Stop Storage,Short,1
2022-11-11 3:00,0,6275.122154,338309.8752,18.090689,3,0,Stop Storage,Short,1
2022-11-11 4:00,0,6169.806206,338309.8752,18.844904,3,0,Stop Storage,Short,1
2022-11-11 5:00,0,6064.490258,338309.8752,18.628542,3,0,Stop Storage,Short,1
2022-11-11 6:00,0,5959.17431,338309.8752,18.67677,3,0,Stop Storage,Short,1
2022-11-11 7:00,40.35,5853.858363,338309.8752,68.641884,3,1,Short,Stop Supply,0
2022-11-11 8:00,97.75,5890.173363,338309.8752,195.40971,3,1,Short,Stop Supply,0
2022-11-11 9:00,165.13,5978.148363,338309.8752,329.16904,3,1,Short,Stop Supply,0
2022-11-11 10:00,264.84,6126.765363,338309.8752,425.08804,3,1,Short,Stop Supply,0
2022-11-11 11:00,428.01,6365.121363,338309.8752,464.9825,3,1,Short,Stop Supply,0
2022-11-11 12:00,457.97,6750.330363,338309.8752,482.51685,3,1,Short,Stop Supply,0
2022-11-11 13:00,398.89,7162.503363,338309.8752,462.0049,3,1,Short,Stop Supply,0
2022-11-11 14:00,222.76,7521.504363,338309.8752,410.54358,3,1,Long,Stop Supply,0
2022-11-11 15:00,111.09,7521.504363,338456.4513,252.72623,3,1,Long,Stop Supply,0
2022-11-11 16:00,50.02,7521.504363,338529.5485,73.00612,3,1,Long,Stop Supply,0
2022-11-11 17:00,10.24,7521.504363,338562.4617,11.721686,3,1,Long,Stop Supply,0
2022-11-11 18:00,0,7521.504363,338569.1996,12.499601,3,0,Stop Storage,Short,1
2022-11-11 19:00,0,7416.188415,338569.1996,12.728423,3,0,Stop Storage,Short,1
2022-11-11 20:00,0,7310.872467,338569.1996,12.554481,3,0,Stop Storage,Short,1
2022-11-11 21:00,0,7205.556519,338569.1996,13.6150875,3,0,Stop Storage,Short,1
2022-11-11 22:00,0,7100.240571,338569.1996,12.278273,3,0,Stop Storage,Short,1
2022-11-11 23:00,0,6994.924623,338569.1996,10.415421,3,0,Stop Storage,Short,1
2022-11-12 0:00,0,6889.608676,338569.1996,12.516231,3,0,Stop Storage,Short,1
2022-11-12 1:00,0,6784.292728,338569.1996,12.548148,3,0,Stop Storage,Short,1
2022-11-12 2:00,0,6678.97678,338569.1996,12.598566,3,0,Stop Storage,Short,1
2022-11-12 3:00,0,6573.660832,338569.1996,11.482464,3,0,Stop Storage,Short,1
2022-11-12 4:00,0,6468.344884,338569.1996,10.695847,3,0,Stop Storage,Short,1
2022-11-12 5:00,0,6363.028936,338569.1996,11.389015,3,0,Stop Storage,Short,1
2022-11-12 6:00,3.44,6257.712988,338569.1996,10.847631,3,0,Short,Short,1
2022-11-12 7:00,54.73,6155.493041,338569.1996,19.432362,3,1,Short,Stop Supply,0
2022-11-12 8:00,190.35,6204.750041,338569.1996,36.916763,3,1,Short,Stop Supply,0
2022-11-12 9:00,379.21,6376.065041,338569.1996,47.772095,3,1,Short,Stop Supply,0
2022-11-12 10:00,461.51,6717.354041,338569.1996,21.387554,3,1,Short,Stop Supply,0
2022-11-12 11:00,474.43,7132.713041,338569.1996,25.25704,3,1,Short,Stop Supply,0
2022-11-12 12:00,468.65,7559.700041,338569.1996,47.42904,3,1,Long,Stop Supply,0
2022-11-12 13:00,429,7559.700041,338877.5713,56.6195,3,1,Long,Stop Supply,0
2022-11-12 14:00,336.13,7559.700041,339159.8533,21.46288,3,1,Long,Stop Supply,0
2022-11-12 15:00,177.59,7559.700041,339381.0268,21.880184,3,1,Long,Stop Supply,0
2022-11-12 16:00,51.71,7559.700041,339497.881,20.197796,3,1,Long,Stop Supply,0
2022-11-12 17:00,3.49,7559.700041,339531.9062,19.870876,3,1,Long,Stop Supply,0
2022-11-12 18:00,0,7559.700041,339534.2026,19.59874,3,0,Stop Storage,Short,1
2022-11-12 19:00,0,7454.384093,339534.2026,21.140867,3,0,Stop Storage,Short,1
2022-11-12 20:00,0,7349.068145,339534.2026,20.602867,3,0,Stop Storage,Short,1
2022-11-12 21:00,0,7243.752197,339534.2026,19.951109,3,0,Stop Storage,Short,1
2022-11-12 22:00,0,7138.436249,339534.2026,20.796522,3,0,Stop Storage,Short,1
2022-11-12 23:00,0,7033.120301,339534.2026,20.845356,3,0,Stop Storage,Short,1
2022-11-13 0:00,0,6927.804354,339534.2026,20.34699,3,0,Stop Storage,Short,1
2022-11-13 1:00,0,6822.488406,339534.2026,20.009113,3,0,Stop Storage,Short,1
2022-11-13 2:00,0,6717.172458,339534.2026,19.865854,3,0,Stop Storage,Short,1
2022-11-13 3:00,0,6611.85651,339534.2026,20.627335,3,0,Stop Storage,Short,1
2022-11-13 4:00,0,6506.540562,339534.2026,21.8774,3,0,Stop Storage,Short,1
2022-11-13 5:00,0,6401.224614,339534.2026,22.236162,3,0,Stop Storage,Short,1
2022-11-13 6:00,0,6295.908666,339534.2026,22.236103,3,0,Stop Storage,Short,1
2022-11-13 7:00,24.19,6190.592719,339534.2026,41.409554,3,1,Short,Stop Supply,0
2022-11-13 8:00,24.71,6212.363719,339534.2026,21.410984,3,1,Short,Stop Supply,0
2022-11-13 9:00,29.38,6234.602719,339534.2026,20.059273,3,1,Short,Stop Supply,0
2022-11-13 10:00,0,6261.044719,339534.2026,236.10913,3,1,Stop Storage,Stop Supply,0
2022-11-13 11:00,0,6261.044719,339534.2026,257.9444,3,1,Stop Storage,Stop Supply,0
2022-11-13 12:00,3.56,6261.044719,339534.2026,18.243279,3,1,Short,Stop Supply,0
2022-11-13 13:00,3.62,6264.248719,339534.2026,16.929537,3,1,Short,Stop Supply,0
2022-11-13 14:00,0,6267.506719,339534.2026,227.7713,3,1,Stop Storage,Stop Supply,0
2022-11-13 15:00,0,6267.506719,339534.2026,289.24292,3,1,Stop Storage,Stop Supply,0
2022-11-13 16:00,0,6267.506719,339534.2026,15.944117,3,1,Stop Storage,Stop Supply,0
2022-11-13 17:00,0,6267.506719,339534.2026,18.891476,3,1,Stop Storage,Stop Supply,0
2022-11-13 18:00,0,6267.506719,339534.2026,19.341024,3,0,Stop Storage,Short,1
2022-11-13 19:00,0,6162.190771,339534.2026,20.63392,3,0,Stop Storage,Short,1
2022-11-13 20:00,0,6056.874823,339534.2026,20.289322,3,0,Stop Storage,Short,1
2022-11-13 21:00,0,5951.558875,339534.2026,21.16508,3,0,Stop Storage,Short,1
2022-11-13 22:00,0,5846.242927,339534.2026,22.598455,3,0,Stop Storage,Short,1
2022-11-13 23:00,0,5740.926979,339534.2026,21.655611,3,0,Stop Storage,Short,1
2022-11-14 0:00,0,5635.611032,339534.2026,23.794323,3,0,Stop Storage,Short,1
2022-11-14 1:00,0,5530.295084,339534.2026,24.753553,3,0,Stop Storage,Short,1
2022-11-14 2:00,0,5424.979136,339534.2026,24.675137,3,0,Stop Storage,Short,1
2022-11-14 3:00,0,5319.663188,339534.2026,24.297443,3,0,Stop Storage,Short,1
2022-11-14 4:00,0,5214.34724,339534.2026,28.179657,3,0,Stop Storage,Short,1
2022-11-14 5:00,0,5109.031292,339534.2026,24.442877,3,0,Stop Storage,Short,1
2022-11-14 6:00,0,5003.715345,339534.2026,25.328384,3,0,Stop Storage,Short,1
2022-11-14 7:00,3.42,4898.399397,339534.2026,27.658522,3,1,Short,Stop Supply,0
2022-11-14 8:00,0,4901.477397,339534.2026,187.38216,3,1,Stop Storage,Stop Supply,0
2022-11-14 9:00,0,4901.477397,339534.2026,445.28275,3,1,Stop Storage,Stop Supply,0
2022-11-14 10:00,15.2,4901.477397,339534.2026,488.14072,3,1,Short,Stop Supply,0
2022-11-14 11:00,15.74,4915.157397,339534.2026,22.181301,3,1,Short,Stop Supply,0
2022-11-14 12:00,0,4929.323397,339534.2026,21.300552,3,1,Stop Storage,Stop Supply,0
2022-11-14 13:00,0,4929.323397,339534.2026,18.167679,3,1,Stop Storage,Stop Supply,0
2022-11-14 14:00,41.37,4929.323397,339534.2026,20.774176,3,1,Short,Stop Supply,0
2022-11-14 15:00,14.7,4966.556397,339534.2026,165.29459,3,1,Short,Stop Supply,0
2022-11-14 16:00,0,4979.786397,339534.2026,89.46335,3,1,Stop Storage,Stop Supply,0
2022-11-14 17:00,0,4979.786397,339534.2026,21.57707,3,1,Stop Storage,Stop Supply,0
2022-11-14 18:00,0,4979.786397,339534.2026,20.74315,3,0,Stop Storage,Short,1
2022-11-14 19:00,0,4874.470449,339534.2026,19.859068,3,0,Stop Storage,Short,1
2022-11-14 20:00,0,4769.154501,339534.2026,22.25108,3,0,Stop Storage,Short,1
2022-11-14 21:00,0,4663.838553,339534.2026,20.989359,3,0,Stop Storage,Short,1
2022-11-14 22:00,0,4558.522605,339534.2026,23.098722,3,0,Stop Storage,Short,1
2022-11-14 23:00,0,4453.206657,339534.2026,22.02785,3,0,Stop Storage,Short,1
2022-11-15 0:00,0,4347.89071,339534.2026,22.371658,3,0,Stop Storage,Short,1
2022-11-15 1:00,0,4242.574762,339534.2026,22.06315,3,0,Stop Storage,Short,1
2022-11-15 2:00,0,4137.258814,339534.2026,21.865623,3,0,Stop Storage,Short,1
2022-11-15 3:00,0,4031.942866,339534.2026,22.769821,3,0,Stop Storage,Short,1
2022-11-15 4:00,0,3926.626918,339534.2026,21.490795,3,0,Stop Storage,Short,1
2022-11-15 5:00,0,3821.31097,339534.2026,22.072475,3,0,Stop Storage,Short,1
2022-11-15 6:00,0,3715.995023,339534.2026,21.667585,3,0,Stop Storage,Short,1
2022-11-15 7:00,0,3610.679075,339534.2026,23.02143,3,1,Stop Storage,Stop Supply,0
2022-11-15 8:00,14.11,3610.679075,339534.2026,21.407375,3,1,Short,Stop Supply,0
2022-11-15 9:00,126.62,3623.378075,339534.2026,23.176268,3,1,Short,Stop Supply,0
2022-11-15 10:00,219.9,3737.336075,339534.2026,20.382528,3,1,Short,Stop Supply,0
2022-11-15 11:00,0,3935.246075,339534.2026,526.4506,3,1,Stop Storage,Stop Supply,0
2022-11-15 12:00,0,3935.246075,339534.2026,19.652393,3,1,Stop Storage,Stop Supply,0
2022-11-15 13:00,0,3935.246075,339534.2026,473.9541,3,1,Stop Storage,Stop Supply,0
2022-11-15 14:00,0,3935.246075,339534.2026,20.185495,3,1,Stop Storage,Stop Supply,0
2022-11-15 15:00,7.35,3935.246075,339534.2026,20.18451,3,1,Short,Stop Supply,0
2022-11-15 16:00,8.12,3941.861075,339534.2026,100.233635,3,1,Short,Stop Supply,0
2022-11-15 17:00,0,3949.169075,339534.2026,18.57759,3,1,Stop Storage,Stop Supply,0
2022-11-15 18:00,0,3949.169075,339534.2026,21.72192,3,0,Stop Storage,Short,1
2022-11-15 19:00,0,3843.853127,339534.2026,21.904062,3,0,Stop Storage,Short,1
2022-11-15 20:00,0,3738.537179,339534.2026,23.051111,3,0,Stop Storage,Short,1
2022-11-15 21:00,0,3633.221231,339534.2026,22.814423,3,0,Stop Storage,Short,1
2022-11-15 22:00,0,3527.905283,339534.2026,22.701971,3,0,Stop Storage,Short,1
2022-11-15 23:00,0,3422.589336,339534.2026,22.729763,3,0,Stop Storage,Short,1
2022-11-16 0:00,0,3317.273388,339534.2026,22.219685,3,0,Stop Storage,Short,1
2022-11-16 1:00,0,3211.95744,339534.2026,22.812555,3,0,Stop Storage,Short,1
2022-11-16 2:00,0,3106.641492,339534.2026,22.643044,3,0,Stop Storage,Short,1
2022-11-16 3:00,0,3001.325544,339534.2026,23.330751,3,0,Stop Storage,Short,1
2022-11-16 4:00,0,2896.009596,339534.2026,22.952196,3,0,Stop Storage,Short,1
2022-11-16 5:00,0,2790.693648,339534.2026,22.971373,3,0,Stop Storage,Short,1
2022-11-16 6:00,0,2685.377701,339534.2026,22.919962,3,0,Stop Storage,Short,1
2022-11-16 7:00,0,2580.061753,339534.2026,22.615086,3,1,Stop Storage,Stop Supply,0
2022-11-16 8:00,0,2580.061753,339534.2026,22.750078,3,1,Stop Storage,Stop Supply,0
2022-11-16 9:00,0,2580.061753,339534.2026,20.575317,3,1,Stop Storage,Stop Supply,0
2022-11-16 10:00,0,2580.061753,339534.2026,448.1429,3,1,Stop Storage,Stop Supply,0
2022-11-16 11:00,47.14,2580.061753,339534.2026,18.402006,3,1,Short,Stop Supply,0
2022-11-16 12:00,0,2622.487753,339534.2026,18.778128,3,1,Stop Storage,Stop Supply,0
2022-11-16 13:00,35.83,2622.487753,339534.2026,19.318514,3,1,Short,Stop Supply,0
2022-11-16 14:00,0,2654.734753,339534.2026,17.490362,3,1,Stop Storage,Stop Supply,0
2022-11-16 15:00,0,2654.734753,339534.2026,169.82013,3,1,Stop Storage,Stop Supply,0
2022-11-16 16:00,3.7,2654.734753,339534.2026,122.22404,3,1,Short,Stop Supply,0
2022-11-16 17:00,0,2658.064753,339534.2026,17.692772,3,1,Stop Storage,Stop Supply,0
2022-11-16 18:00,0,2658.064753,339534.2026,19.933962,3,0,Stop Storage,Short,1
2022-11-16 19:00,0,2552.748805,339534.2026,21.726513,3,0,Stop Storage,Short,1
2022-11-16 20:00,0,2447.432857,339534.2026,22.698807,3,0,Stop Storage,Short,1
2022-11-16 21:00,0,2342.116909,339534.2026,22.662828,3,0,Stop Storage,Short,1
2022-11-16 22:00,0,2236.800961,339534.2026,22.943295,3,0,Stop Storage,Short,1
2022-11-16 23:00,0,2131.485014,339534.2026,23.660248,3,0,Stop Storage,Short,1
2022-11-17 0:00,0,2026.169066,339534.2026,23.828049,3,0,Stop Storage,Short,1
2022-11-17 1:00,0,1920.853118,339534.2026,22.938215,3,0,Stop Storage,Short,1
2022-11-17 2:00,0,1815.53717,339534.2026,24.293705,3,0,Stop Storage,Short,1
2022-11-17 3:00,0,1710.221222,339534.2026,24.015537,3,0,Stop Storage,Short,1
2022-11-17 4:00,0,1604.905274,339534.2026,24.185562,3,0,Stop Storage,Short,1
2022-11-17 5:00,0,1499.589326,339534.2026,24.132092,3,0,Stop Storage,Short,1
2022-11-17 6:00,0,1394.273379,339534.2026,24.41363,3,0,Stop Storage,Short,1
2022-11-17 7:00,0,1288.957431,339534.2026,24.615353,3,1,Stop Storage,Stop Supply,0
2022-11-17 8:00,0,1288.957431,339534.2026,192.03659,3,1,Stop Storage,Stop Supply,0
2022-11-17 9:00,0,1288.957431,339534.2026,19.650755,3,1,Stop Storage,Stop Supply,0
2022-11-17 10:00,41.85,1288.957431,339534.2026,17.46521,3,1,Short,Stop Supply,0
2022-11-17 11:00,0,1326.622431,339534.2026,509.9868,3,1,Stop Storage,Stop Supply,0
2022-11-17 12:00,0,1326.622431,339534.2026,522.80853,3,1,Stop Storage,Stop Supply,0
2022-11-17 13:00,0,1326.622431,339534.2026,19.085718,3,1,Stop Storage,Stop Supply,0
2022-11-17 14:00,0,1326.622431,339534.2026,345.33627,3,1,Stop Storage,Stop Supply,0
2022-11-17 15:00,17.53,1326.622431,339534.2026,231.22348,3,1,Short,Stop Supply,0
2022-11-17 16:00,16.57,1342.399431,339534.2026,17.272263,3,1,Short,Stop Supply,0
2022-11-17 17:00,0,1357.312431,339534.2026,26.317781,3,1,Stop Storage,Stop Supply,0
2022-11-17 18:00,0,1357.312431,339534.2026,18.798447,3,0,Stop Storage,Short,1
2022-11-17 19:00,0,1251.996483,339534.2026,20.086634,3,0,Stop Storage,Short,1
2022-11-17 20:00,0,1146.680535,339534.2026,21.06394,3,0,Stop Storage,Short,1
2022-11-17 21:00,0,1041.364587,339534.2026,21.391912,3,0,Stop Storage,Short,1
2022-11-17 22:00,0,936.0486394,339534.2026,21.706861,3,0,Stop Storage,Long,1
2022-11-17 23:00,0,936.0486394,339359.2026,23.237194,3,0,Stop Storage,Long,1
2022-11-18 0:00,0,936.0486394,339184.2026,22.579014,3,0,Stop Storage,Long,1
2022-11-18 1:00,0,936.0486394,339009.2026,22.638338,3,0,Stop Storage,Long,1
2022-11-18 2:00,0,936.0486394,338834.2026,22.91888,3,0,Stop Storage,Long,1
2022-11-18 3:00,0,936.0486394,338659.2026,23.572138,3,0,Stop Storage,Long,1
2022-11-18 4:00,0,936.0486394,338484.2026,23.01275,3,0,Stop Storage,Long,1
2022-11-18 5:00,0,936.0486394,338309.2026,22.161116,3,0,Stop Storage,Long,1
2022-11-18 6:00,0,936.0486394,338134.2026,21.430647,3,0,Stop Storage,Long,1
2022-11-18 7:00,0,936.0486394,337959.2026,22.220625,3,1,Stop Storage,Stop Supply,0
2022-11-18 8:00,13.82,936.0486394,337959.2026,42.087593,3,1,Short,Stop Supply,0
2022-11-18 9:00,0,948.4866394,337959.2026,19.9156,3,1,Stop Storage,Stop Supply,0
2022-11-18 10:00,0,948.4866394,337959.2026,85.235085,3,1,Stop Storage,Stop Supply,0
2022-11-18 11:00,89.48,948.4866394,337959.2026,16.482105,3,1,Short,Stop Supply,0
2022-11-18 12:00,44.37,1029.018639,337959.2026,274.04327,3,1,Short,Stop Supply,0
2022-11-18 13:00,0,1068.951639,337959.2026,159.25954,3,1,Stop Storage,Stop Supply,0
2022-11-18 14:00,24.21,1068.951639,337959.2026,16.970152,3,1,Short,Stop Supply,0
2022-11-18 15:00,28.74,1090.740639,337959.2026,19.499613,3,1,Short,Stop Supply,0
2022-11-18 16:00,0,1116.606639,337959.2026,19.081179,3,1,Stop Storage,Stop Supply,0
2022-11-18 17:00,3.43,1116.606639,337959.2026,17.032393,3,1,Short,Stop Supply,0
2022-11-18 18:00,0,1119.693639,337959.2026,17.375357,3,0,Stop Storage,Short,1
2022-11-18 19:00,0,1014.377692,337959.2026,17.721493,3,0,Stop Storage,Short,1
2022-11-18 20:00,0,909.0617437,337959.2026,18.755547,3,0,Stop Storage,Long,1
2022-11-18 21:00,0,909.0617437,337784.2026,19.972555,3,0,Stop Storage,Long,1
2022-11-18 22:00,0,909.0617437,337609.2026,20.659199,3,0,Stop Storage,Long,1
2022-11-18 23:00,0,909.0617437,337434.2026,21.69322,3,0,Stop Storage,Long,1
2022-11-19 0:00,0,909.0617437,337259.2026,21.589138,3,0,Stop Storage,Long,1
2022-11-19 1:00,0,909.0617437,337084.2026,21.897243,3,0,Stop Storage,Long,1
2022-11-19 2:00,0,909.0617437,336909.2026,22.210087,3,0,Stop Storage,Long,1
2022-11-19 3:00,0,909.0617437,336734.2026,22.21216,3,0,Stop Storage,Long,1
2022-11-19 4:00,0,909.0617437,336559.2026,21.926844,3,0,Stop Storage,Long,1
2022-11-19 5:00,0,909.0617437,336384.2026,22.95233,3,0,Stop Storage,Long,1
2022-11-19 6:00,0,909.0617437,336209.2026,22.967728,3,0,Stop Storage,Long,1
2022-11-19 7:00,0,909.0617437,336034.2026,22.532808,3,1,Stop Storage,Stop Supply,0
2022-11-19 8:00,3.52,909.0617437,336034.2026,21.173388,3,1,Short,Stop Supply,0
2022-11-19 9:00,0,912.2297437,336034.2026,19.481764,3,1,Stop Storage,Stop Supply,0
2022-11-19 10:00,5.11,912.2297437,336034.2026,15.867518,3,1,Short,Stop Supply,0
2022-11-19 11:00,0,916.8287437,336034.2026,15.149862,3,1,Stop Storage,Stop Supply,0
2022-11-19 12:00,30.89,916.8287437,336034.2026,14.866765,3,1,Short,Stop Supply,0
2022-11-19 13:00,10.68,944.6297437,336034.2026,515.28296,3,1,Short,Stop Supply,0
2022-11-19 14:00,0,954.2417437,336034.2026,307.28217,3,1,Stop Storage,Stop Supply,0
2022-11-19 15:00,0,954.2417437,336034.2026,15.268071,3,1,Stop Storage,Stop Supply,0
2022-11-19 16:00,0,954.2417437,336034.2026,15.3956,3,1,Stop Storage,Stop Supply,0
2022-11-19 17:00,0,954.2417437,336034.2026,16.751606,3,1,Stop Storage,Stop Supply,0
2022-11-19 18:00,0,954.2417437,336034.2026,15.749537,3,0,Stop Storage,Long,1
2022-11-19 19:00,0,954.2417437,335859.2026,17.775927,3,0,Stop Storage,Long,1
2022-11-19 20:00,0,954.2417437,335684.2026,20.023354,3,0,Stop Storage,Long,1
2022-11-19 21:00,0,954.2417437,335509.2026,20.293608,3,0,Stop Storage,Long,1
2022-11-19 22:00,0,954.2417437,335334.2026,21.248678,3,0,Stop Storage,Long,1
2022-11-19 23:00,0,954.2417437,335159.2026,21.90496,3,0,Stop Storage,Long,1
2022-11-20 0:00,0,954.2417437,334984.2026,21.964272,3,0,Stop Storage,Long,1
2022-11-20 1:00,0,954.2417437,334809.2026,22.459831,3,0,Stop Storage,Long,1
2022-11-20 2:00,0,954.2417437,334634.2026,23.060738,3,0,Stop Storage,Long,1
2022-11-20 3:00,0,954.2417437,334459.2026,22.72291,3,0,Stop Storage,Long,1
2022-11-20 4:00,0,954.2417437,334284.2026,23.08682,3,0,Stop Storage,Long,1
2022-11-20 5:00,0,954.2417437,334109.2026,22.560947,3,0,Stop Storage,Long,1
