date,AC_W,SOL_RAD_SLOPE,TEMP,WS,HM
2022-01-23 21:00,0,0,4,2.2,67
2022-01-23 22:00,0,0,3.8,3,71
2022-01-23 23:00,0,0,2.2,1.6,89
2022-01-24 0:00,0,0,2.8,1.3,95
2022-01-24 1:00,0,0,3,1.3,96
2022-01-24 2:00,0,0,3.1,2,94
2022-01-24 3:00,0,0,3.2,2.7,92
2022-01-24 4:00,0,0,3.5,1.6,86
2022-01-24 5:00,0,0,5.2,4.9,64
2022-01-24 6:00,0,0,5.2,5.1,61
2022-01-24 7:00,0,0,5.2,4.8,58
2022-01-24 8:00,0,0,5.2,4.6,59
2022-01-24 9:00,0,0,5.4,3.2,58
2022-01-24 10:00,0,0,5.4,2.2,57
2022-01-24 11:00,0,0,5.4,4.2,60
2022-01-24 12:00,0,0,5.3,3.1,58
2022-01-24 13:00,0,0,5.4,3.1,58
2022-01-24 14:00,0,0,5.5,1.2,55
2022-01-24 15:00,0,0,5.3,1.6,57
2022-01-24 16:00,0,0,5.1,1.5,55
2022-01-24 17:00,0,0,4.5,1.8,63
2022-01-24 18:00,0,0,3.7,1.9,71
2022-01-24 19:00,0,0,3.5,1.5,73
2022-01-24 20:00,0,0,3.7,0.8,72
2022-01-24 21:00,0,0,3.2,0.5,79
2022-01-24 22:00,0,0,3.4,0.7,75
2022-01-24 23:00,0,0,3.3,1.2,75
2022-01-25 0:00,0,0,3.1,1,76
2022-01-25 1:00,0,0,3.3,2.6,70
2022-01-25 2:00,0,0,2.6,1.5,74
2022-01-25 3:00,0,0,3.3,2.2,65
2022-01-25 4:00,0,0,3.3,1.7,66
2022-01-25 5:00,0,0,3.3,1,66
2022-01-25 6:00,0,0,2.9,1.1,68
2022-01-25 7:00,0,0,2.7,1.2,71
2022-01-25 8:00,0,0,3.5,1.5,68
2022-01-25 9:00,0,0,3.9,0.7,65
2022-01-25 10:00,0,0,4.5,1,66
2022-01-25 11:00,0,0,5,0.7,66
2022-01-25 12:00,0,0,5.3,0.6,63
2022-01-25 13:00,0,0,5.7,0.5,63
2022-01-25 14:00,0,0,6.5,0.2,57
2022-01-25 15:00,0,0,7,0.2,57
2022-01-25 16:00,0,0,7.6,1,62
2022-01-25 17:00,0,0,7,0.4,64
2022-01-25 18:00,0,0,6.7,2.2,63
2022-01-25 19:00,0,0,6.3,1.1,63
2022-01-25 20:00,0,0,6.2,2.4,59
2022-01-25 21:00,0,0,6.5,2.6,55
2022-01-25 22:00,0,0,6.1,2.1,56
2022-01-25 23:00,0,0,5.6,2.8,54
2022-01-26 0:00,0,0,5.3,3.5,52
2022-01-26 1:00,0,0,4.7,1.9,53
2022-01-26 2:00,0,0,5.1,3.6,52
2022-01-26 3:00,0,0,4.8,3.2,53
2022-01-26 4:00,0,0,4.9,3.5,49
2022-01-26 5:00,0,0,4.6,3.4,50
2022-01-26 6:00,0,0,4.6,3.5,49
2022-01-26 7:00,0,0,4.3,3.5,50
2022-01-26 8:00,0,0,4.7,4.1,49
2022-01-26 9:00,0,0,5.4,2.9,44
2022-01-26 10:00,0,0,6.1,2.1,44
2022-01-26 11:00,0,0,7.1,1.7,40
2022-01-26 12:00,0,0,8.2,2.2,37
2022-01-26 13:00,0,0,9.4,1.7,30
2022-01-26 14:00,0,0,7.9,3.1,43
2022-01-26 15:00,0,0,7.7,2.7,40
2022-01-26 16:00,0,0,7.5,2.8,43
2022-01-26 17:00,0,0,6.8,1.8,43
2022-01-26 18:00,0,0,6,1.3,47
2022-01-26 19:00,0,0,4.3,1.8,51
2022-01-26 20:00,0,0,3.5,2.1,53
2022-01-26 21:00,0,0,3.5,1.7,54
2022-01-26 22:00,0,0,2.8,1.2,52
2022-01-26 23:00,0,0,2.4,1.7,54
2022-01-27 0:00,0,0,2.9,1.7,50
2022-01-27 1:00,0,0,2.8,1.6,49
2022-01-27 2:00,0,0,2.7,1.4,48
2022-01-27 3:00,0,0,2.4,1.3,48
2022-01-27 4:00,0,0,1.9,1.5,49
2022-01-27 5:00,0,0,1.6,1.7,53
2022-01-27 6:00,0,0,1.7,1.7,49
2022-01-27 7:00,0,0,0.5,2,54
2022-01-27 8:00,0,0,0.5,1.8,53
2022-01-27 9:00,0,0,3.1,1,48
2022-01-27 10:00,0,0,5.5,0.9,38
2022-01-27 11:00,0,0,6.1,2.2,41
2022-01-27 12:00,0,0,6.1,2.9,47
2022-01-27 13:00,0,0,5.6,3.1,47
2022-01-27 14:00,0,0,7.4,2.3,43
2022-01-27 15:00,0,0,6.1,3.1,46
2022-01-27 16:00,0,0,6,3.3,42
2022-01-27 17:00,0,0,5.2,3,59
2022-01-27 18:00,0,0,4.5,1.8,64
2022-01-27 19:00,0,0,3.7,2.5,66
2022-01-27 20:00,0,0,3.4,2.7,70
2022-01-27 21:00,0,0,1.4,0.9,75
2022-01-27 22:00,0,0,1.3,1.9,76
2022-01-27 23:00,0,0,-0.1,1,78
2022-01-28 0:00,0,0,0,1.3,72
2022-01-28 1:00,0,0,-0.5,1.6,66
2022-01-28 2:00,0,0,0.4,1.3,55
2022-01-28 3:00,0,0,1.4,1.4,43
2022-01-28 4:00,0,0,1.4,2.2,36
2022-01-28 5:00,0,0,1,1.7,33
2022-01-28 6:00,0,0,-0.2,1.8,40
2022-01-28 7:00,0,0,-0.9,1.6,40
2022-01-28 8:00,0,0,-0.1,1.8,33
2022-01-28 9:00,0,0,1.3,1,39
2022-01-28 10:00,0,0,3.5,1.9,24
2022-01-28 11:00,0,0,3.7,3.4,25
2022-01-28 12:00,0,0,4.4,4,30
2022-01-28 13:00,0,0,4.5,3.7,38
2022-01-28 14:00,0,0,4.5,3.6,41
2022-01-28 15:00,0,0,4.5,5,43
2022-01-28 16:00,0,0,4.4,4.3,44
2022-01-28 17:00,20.44,20.12,3.9,2.1,46
2022-01-28 18:00,0,0,2.8,1.1,51
2022-01-28 19:00,0,0,1.2,1.4,56
2022-01-28 20:00,0,0,1.6,1.6,50
2022-01-28 21:00,0,0,1.8,1.6,35
2022-01-28 22:00,0,0,0.9,0.7,40
2022-01-28 23:00,0,0,1.3,1.4,33
2022-01-29 0:00,0,0,2.2,3,27
2022-01-29 1:00,0,0,2,2.5,27
2022-01-29 2:00,0,0,1.8,5.3,26
2022-01-29 3:00,0,0,1.5,4.5,26
2022-01-29 4:00,0,0,1.3,3.2,25
2022-01-29 5:00,0,0,1.1,3.8,24
2022-01-29 6:00,0,0,0,3.9,30
2022-01-29 7:00,0,0,-0.4,2.5,31
2022-01-29 8:00,89.76,171.79,-0.1,1.4,28
2022-01-29 9:00,375.54,286.78,1,1.5,32
2022-01-29 10:00,500.07,414.63,2.7,1.3,25
2022-01-29 11:00,0,0,4,1,26
2022-01-29 12:00,0,0,3.9,2.3,26
2022-01-29 13:00,0,0,3.8,3.4,29
2022-01-29 14:00,0,0,4.3,2.7,32
2022-01-29 15:00,0,0,4.2,2.9,38
2022-01-29 16:00,0,0,4.1,2.8,41
2022-01-29 17:00,0,0,3.7,0.7,42
2022-01-29 18:00,0,0,3,0.1,44
2022-01-29 19:00,0,0,1.5,1.1,49
2022-01-29 20:00,0,0,2.4,0.7,25
2022-01-29 21:00,0,0,2,2.1,26
2022-01-29 22:00,0,0,-0.1,0.8,36
2022-01-29 23:00,0,0,0.2,1.4,32
2022-01-30 0:00,0,0,-0.6,0.7,34
2022-01-30 1:00,0,0,-0.8,1.4,34
2022-01-30 2:00,0,0,-0.7,1.6,31
2022-01-30 3:00,0,0,-0.8,2.1,32
2022-01-30 4:00,0,0,-1.7,1.7,36
2022-01-30 5:00,0,0,-1.8,1.7,36
2022-01-30 6:00,0,0,-2.4,1.7,39
2022-01-30 7:00,0,0,-3.2,1.6,41
2022-01-30 8:00,0,0,-2.7,1.5,45
2022-01-30 9:00,0,0,0.3,1.1,32
2022-01-30 10:00,0,0,2.1,3,29
2022-01-30 11:00,0,0,3.1,2.7,25
2022-01-30 12:00,0,0,3.4,2.9,30
2022-01-30 13:00,0,0,3.5,3.3,36
2022-01-30 14:00,0,0,3.9,3,36
2022-01-30 15:00,0,0,4,3.5,42
2022-01-30 16:00,0,0,3.8,3.2,45
2022-01-30 17:00,0,0,3.1,1.6,52
2022-01-30 18:00,0,0,2.3,1.8,53
2022-01-30 19:00,0,0,2.1,2.4,53
2022-01-30 20:00,0,0,0.7,1.3,55
2022-01-30 21:00,0,0,-0.7,1.6,62
2022-01-30 22:00,0,0,-0.7,1.7,64
2022-01-30 23:00,0,0,-1.1,1.7,60
2022-01-31 0:00,0,0,-0.7,1.4,46
2022-01-31 1:00,0,0,-0.8,1.2,41
2022-01-31 2:00,0,0,-1,1.9,42
2022-01-31 3:00,0,0,-0.6,1.6,36
2022-01-31 4:00,0,0,-1.4,1.5,39
2022-01-31 5:00,0,0,-1.4,1.4,37
2022-01-31 6:00,0,0,-1.3,2.1,35
2022-01-31 7:00,0,0,-1.6,2,36
2022-01-31 8:00,0,0,-0.7,1.7,35
2022-01-31 9:00,0,0,0.9,1.9,32
2022-01-31 10:00,0,0,4,0.8,24
2022-01-31 11:00,0,0,5.4,2.5,13
2022-01-31 12:00,0,0,6.2,2.3,12
2022-01-31 13:00,0,0,6.8,2.6,12
2022-01-31 14:00,0,0,6,1.6,28
2022-01-31 15:00,0,0,5.9,1.9,27
2022-01-31 16:00,0,0,6.5,1.1,31
2022-01-31 17:00,0,0,5.5,1,32
2022-01-31 18:00,0,0,3.8,1.8,34
2022-01-31 19:00,0,0,4,3.4,24
2022-01-31 20:00,0,0,3.2,1.4,25
2022-01-31 21:00,0,0,3.1,0.5,27
2022-01-31 22:00,0,0,2.6,0.6,30
2022-01-31 23:00,0,0,1.1,0.4,36
2022-02-01 0:00,0,0,1.8,1.5,36
2022-02-01 1:00,0,0,3.7,3.8,46
2022-02-01 2:00,0,0,3.5,5.2,49
2022-02-01 3:00,0,0,3.2,5,52
2022-02-01 4:00,0,0,2.6,4,49
2022-02-01 5:00,0,0,2.1,4,46
2022-02-01 6:00,0,0,1.4,1.3,50
2022-02-01 7:00,0,0,0.9,1.7,55
2022-02-01 8:00,0,0,1,0.8,56
2022-02-01 9:00,0,0,2.3,3,43
2022-02-01 10:00,0,0,2.9,1.8,43
2022-02-01 11:00,0,0,3.2,2.7,36
2022-02-01 12:00,0,0,4,4.2,32
2022-02-01 13:00,0,0,3.9,3.4,33
2022-02-01 14:00,0,0,4.8,3.4,29
2022-02-01 15:00,0,0,4.8,3.9,28
2022-02-01 16:00,0,0,4.1,3.2,31
2022-02-01 17:00,0,0,2.9,4.9,36
2022-02-01 18:00,0,0,2.2,4.4,37
2022-02-01 19:00,0,0,2.1,3.4,37
2022-02-01 20:00,0,0,2,0.8,39
2022-02-01 21:00,0,0,2,2.1,39
2022-02-01 22:00,0,0,1.9,3,40
2022-02-01 23:00,0,0,1.8,3.5,40
2022-02-02 0:00,0,0,1.8,2.4,40
2022-02-02 1:00,0,0,1.3,3.2,41
2022-02-02 2:00,0,0,0.1,2.7,45
2022-02-02 3:00,0,0,-0.2,1.8,46
2022-02-02 4:00,0,0,0,1.2,44
2022-02-02 5:00,0,0,-0.8,1.2,47
2022-02-02 6:00,0,0,-0.6,0.9,46
2022-02-02 7:00,0,0,-0.8,1.2,45
2022-02-02 8:00,0,0,-0.2,3.7,45
2022-02-02 9:00,0,0,0.2,1.3,40
2022-02-02 10:00,0,0,2.6,1.6,32
2022-02-02 11:00,0,0,3.1,2.2,27
2022-02-02 12:00,0,0,3.8,3.9,24
2022-02-02 13:00,0,0,4.7,4.3,22
2022-02-02 14:00,0,0,5.3,4.2,21
2022-02-02 15:00,0,0,5.7,3,19
2022-02-02 16:00,0,0,4.9,4.1,20
2022-02-02 17:00,0,0,3.6,4.2,23
2022-02-02 18:00,0,0,2.4,2.4,25
2022-02-02 19:00,0,0,2.1,0.2,26
2022-02-02 20:00,0,0,0.7,1.1,29
2022-02-02 21:00,0,0,-0.1,1.9,29
2022-02-02 22:00,0,0,0.2,1,28
2022-02-02 23:00,0,0,0.1,1.9,28
2022-02-03 0:00,0,0,-0.2,2.3,32
2022-02-03 1:00,0,0,-0.6,2.2,36
2022-02-03 2:00,0,0,-1.1,4.3,41
2022-02-03 3:00,0,0,-1,3.8,40
2022-02-03 4:00,0,0,-1.4,2,42
2022-02-03 5:00,0,0,-1.3,2.2,40
2022-02-03 6:00,0,0,-0.7,4.4,34
2022-02-03 7:00,0,0,-1.3,1.6,36
2022-02-03 8:00,0,0,-0.6,2.7,30
2022-02-03 9:00,0,0,0.3,3.1,27
2022-02-03 10:00,0,0,2,2.9,20
2022-02-03 11:00,0,0,2.6,4.1,22
2022-02-03 12:00,0,0,3.7,3.2,19
2022-02-03 13:00,0,0,4.4,3.4,20
2022-02-03 14:00,0,0,5.6,1.8,19
2022-02-03 15:00,0,0,5,1.7,29
2022-02-03 16:00,0,0,5.5,1.8,24
2022-02-03 17:00,0,0,4.3,2.5,17
2022-02-03 18:00,0,0,3.1,2.5,21
2022-02-03 19:00,0,0,2.2,2.1,25
2022-02-03 20:00,0,0,1.9,3.7,24
2022-02-03 21:00,0,0,1.1,2.8,26
2022-02-03 22:00,0,0,1,3.3,24
2022-02-03 23:00,0,0,0.6,3.3,23
2022-02-04 0:00,0,0,0.4,4.7,22
2022-02-04 1:00,0,0,-0.1,4.2,23
2022-02-04 2:00,0,0,0.2,4.7,21
2022-02-04 3:00,0,0,-0.1,2.1,19
2022-02-04 4:00,0,0,-1.2,4.1,24
2022-02-04 5:00,0,0,-0.7,2.1,21
2022-02-04 6:00,0,0,-1.6,2.7,28
2022-02-04 7:00,0,0,-2.2,1.9,32
2022-02-04 8:00,0,0,-1.3,1.9,34
2022-02-04 9:00,0,0,-0.5,1.6,33
2022-02-04 10:00,0,0,0.6,2.3,24
2022-02-04 11:00,0,0,2.4,2.2,20
2022-02-04 12:00,0,0,3.7,2.6,16
2022-02-04 13:00,0,0,3.4,5.1,14
2022-02-04 14:00,0,0,3.9,3.7,17
2022-02-04 15:00,0,0,2.9,4.1,19
2022-02-04 16:00,0,0,2.6,3.9,18
2022-02-04 17:00,0,0,1.6,5,18
2022-02-04 18:00,0,0,0.2,3.8,21
2022-02-04 19:00,0,0,-0.6,4.3,26
2022-02-04 20:00,0,0,-1.4,3.8,32
2022-02-04 21:00,0,0,-1.8,3.1,33
2022-02-04 22:00,0,0,-2.2,5.1,33
2022-02-04 23:00,0,0,-2.5,2.7,33
2022-02-05 0:00,0,0,-2.9,4.9,32
2022-02-05 1:00,0,0,-3.4,2.8,33
2022-02-05 2:00,0,0,-3.9,4.2,32
2022-02-05 3:00,0,0,-4.6,4.9,32
2022-02-05 4:00,0,0,-4.7,4.6,32
2022-02-05 5:00,0,0,-4.9,2.9,32
2022-02-05 6:00,0,0,-5.1,2,32
2022-02-05 7:00,0,0,-6.5,0.5,38
2022-02-05 8:00,0,0,-5.4,1.7,35
2022-02-05 9:00,0,0,-3.7,1.9,28
2022-02-05 10:00,0,0,-2.2,1.1,25
2022-02-05 11:00,0,0,-1.1,3.5,22
2022-02-05 12:00,0,0,-0.5,3.9,21
2022-02-05 13:00,0,0,0.3,4.1,18
2022-02-05 14:00,0,0,0.8,4,18
2022-02-05 15:00,0,0,1.5,4.4,17
2022-02-05 16:00,0,0,0.9,4,18
2022-02-05 17:00,0,0,0.3,4.1,18
2022-02-05 18:00,0,0,-0.5,2.8,20
2022-02-05 19:00,0,0,-0.9,3.4,22
2022-02-05 20:00,0,0,-1.4,3.5,24
2022-02-05 21:00,0,0,-1.7,5.4,25
2022-02-05 22:00,0,0,-2.2,6.1,25
2022-02-05 23:00,0,0,-3.2,3.4,29
2022-02-06 0:00,0,0,-4,4.5,31
2022-02-06 1:00,0,0,-4.6,4.2,32
2022-02-06 2:00,0,0,-4.5,3.6,32
2022-02-06 3:00,0,0,-4.6,3.9,33
2022-02-06 4:00,0,0,-4.5,3.3,32
2022-02-06 5:00,0,0,-4,3.8,31
2022-02-06 6:00,0,0,-3.9,2.8,31
2022-02-06 7:00,0,0,-3.5,3.1,30
2022-02-06 8:00,0,0,-3,3.5,30
2022-02-06 9:00,0,0,-1.5,3.1,26
2022-02-06 10:00,0,0,0.3,3.3,21
2022-02-06 11:00,0,0,2.7,2.3,18
2022-02-06 12:00,0,0,3.6,3.3,17
2022-02-06 13:00,0,0,4,3.5,16
2022-02-06 14:00,0,0,4.1,3.1,16
2022-02-06 15:00,0,0,5,2.5,17
2022-02-06 16:00,0,0,4.2,3.2,19
2022-02-06 17:00,0,0,3.3,2.5,22
2022-02-06 18:00,0,0,2.1,1.9,25
2022-02-06 19:00,0,0,2,3.5,26
2022-02-06 20:00,0,0,1.4,2.7,27
2022-02-06 21:00,0,0,1,2.9,28
2022-02-06 22:00,0,0,0.4,3,30
2022-02-06 23:00,0,0,0.2,3.1,31
2022-02-07 0:00,0,0,-0.2,1.4,33
2022-02-07 1:00,0,0,-0.5,1.1,34
2022-02-07 2:00,0,0,-1,1,36
2022-02-07 3:00,0,0,-1.4,2.2,36
2022-02-07 4:00,0,0,-1.4,3.4,36
2022-02-07 5:00,0,0,-1.8,1.5,38
2022-02-07 6:00,0,0,-2.1,1.6,39
2022-02-07 7:00,0,0,-2.3,1.4,40
2022-02-07 8:00,0,0,-1.8,1.4,39
2022-02-07 9:00,0,0,0,1.2,28
2022-02-07 10:00,0,0,1.4,2.5,24
2022-02-07 11:00,0,0,1.1,4.8,29
2022-02-07 12:00,0,0,1.6,3.7,31
2022-02-07 13:00,0,0,2.4,2.4,35
2022-02-07 14:00,0,0,2.9,2.2,33
2022-02-07 15:00,0,0,2.7,2.1,36
2022-02-07 16:00,0,0,2.5,0.7,37
2022-02-07 17:00,0,0,2.3,0.6,41
2022-02-07 18:00,0,0,1.7,1.2,44
2022-02-07 19:00,0,0,1.2,0.7,45
2022-02-07 20:00,0,0,1.1,1.4,46
2022-02-07 21:00,0,0,0.9,0.9,47
2022-02-07 22:00,0,0,0.4,0.9,51
2022-02-07 23:00,0,0,0.2,1.3,51
2022-02-08 0:00,0,0,-0.2,1.1,48
2022-02-08 1:00,0,0,0.1,1.1,43
2022-02-08 2:00,0,0,-0.6,1.8,41
2022-02-08 3:00,0,0,-0.4,0.9,40
2022-02-08 4:00,0,0,0.1,1,37
2022-02-08 5:00,0,0,0.2,1.1,36
2022-02-08 6:00,0,0,-0.1,1.9,36
2022-02-08 7:00,0,0,-1.3,1.3,38
2022-02-08 8:00,0,0,-0.9,1.3,40
2022-02-08 9:00,0,0,0.3,1.3,36
2022-02-08 10:00,0,0,2.5,1.4,30
2022-02-08 11:00,0,0,3.8,1.5,26
2022-02-08 12:00,0,0,4.6,1.6,29
2022-02-08 13:00,0,0,4.6,2.8,30
2022-02-08 14:00,0,0,4.7,3.5,32
2022-02-08 15:00,0,0,5.3,2.4,33
2022-02-08 16:00,0,0,4.9,2.5,43
2022-02-08 17:00,0,0,4.3,1.7,42
2022-02-08 18:00,0,0,2.5,0.9,49
2022-02-08 19:00,0,0,1.8,1.3,53
2022-02-08 20:00,0,0,1.3,0.9,54
2022-02-08 21:00,0,0,0.3,1.8,57
2022-02-08 22:00,0,0,-0.6,1.8,61
2022-02-08 23:00,0,0,-1.3,1.7,66
2022-02-09 0:00,0,0,-1.4,2,66
2022-02-09 1:00,0,0,-1.5,1.7,67
2022-02-09 2:00,0,0,-1.5,2.5,63
2022-02-09 3:00,0,0,-1.7,2.3,60
2022-02-09 4:00,0,0,-2,2,58
2022-02-09 5:00,0,0,-2.3,1.9,57
2022-02-09 6:00,0,0,-2.2,1.9,53
2022-02-09 7:00,0,0,-2.3,2,55
2022-02-09 8:00,0,0,-1,1.6,47
2022-02-09 9:00,0,0,2.3,1.7,38
2022-02-09 10:00,0,0,5.5,1.4,31
2022-02-09 11:00,0,0,7.4,1.4,38
2022-02-09 12:00,0,0,7.8,2.1,43
2022-02-09 13:00,0,0,7.9,2.7,46
2022-02-09 14:00,0,0,7.9,2.7,47
2022-02-09 15:00,0,0,7.4,2.6,46
2022-02-09 16:00,0,0,7.3,2.6,48
2022-02-09 17:00,0,0,6.8,3.1,51
2022-02-09 18:00,0,0,6,2,55
2022-02-09 19:00,0,0,5.5,1,58
2022-02-09 20:00,0,0,5.6,1,56
2022-02-09 21:00,0,0,3.5,1.2,64
2022-02-09 22:00,0,0,2.7,0.8,67
2022-02-09 23:00,0,0,2.8,1.9,67
2022-02-10 0:00,0,0,2.4,1.7,68
2022-02-10 1:00,0,0,2.3,1.1,68
2022-02-10 2:00,0,0,1.6,1.6,70
2022-02-10 3:00,0,0,1.2,1.3,71
2022-02-10 4:00,0,0,1,1.2,69
2022-02-10 5:00,0,0,1.2,1.3,64
2022-02-10 6:00,0,0,1.7,1.2,57
2022-02-10 7:00,0,0,1.6,1.6,53
2022-02-10 8:00,0,0,1.9,0.9,48
2022-02-10 9:00,0,0,3.2,0.9,40
2022-02-10 10:00,0,0,6.7,2.7,28
2022-02-10 11:00,465.67,542.21,6.7,4.6,40
2022-02-10 12:00,623.02,567.77,6.5,6.7,43
2022-02-10 13:00,570.7,557.52,6.9,6.2,43
2022-02-10 14:00,459.2,484.24,6.8,7.1,44
2022-02-10 15:00,256.82,345.98,7.4,6,45
2022-02-10 16:00,111.27,180.18,6.7,6.4,51
2022-02-10 17:00,41.6,50,6.1,4.2,49
2022-02-10 18:00,0,0,5.3,2.9,49
2022-02-10 19:00,0,0,4.7,2.5,52
2022-02-10 20:00,0,0,4.3,2.4,53
2022-02-10 21:00,0,0,3.2,1.4,57
2022-02-10 22:00,0,0,1.5,1.5,64
2022-02-10 23:00,0,0,0.1,1.5,71
2022-02-11 0:00,0,0,0.1,1.4,70
2022-02-11 1:00,0,0,-0.6,1.6,73
2022-02-11 2:00,0,0,0,2,70
2022-02-11 3:00,0,0,-0.1,1.2,64
2022-02-11 4:00,0,0,-0.7,1.9,63
2022-02-11 5:00,0,0,-1,2.3,62
2022-02-11 6:00,0,0,-1.6,1.5,61
2022-02-11 7:00,37.63,29.61,-1.2,1.9,57
2022-02-11 8:00,164.42,156.92,-0.4,1.9,55
2022-02-11 9:00,415.59,317.08,3.2,1.1,47
2022-02-11 10:00,550.55,456.68,6.5,0.9,32
2022-02-11 11:00,609.23,544.32,6.8,1.3,29
2022-02-11 12:00,600.58,571.3,7.9,2.1,36
2022-02-11 13:00,503.59,550.85,8,2.1,39
2022-02-11 14:00,441.62,474.11,8.2,1.7,43
2022-02-11 15:00,277.16,346.57,8.8,1.5,44
2022-02-11 16:00,112.64,187.91,8.2,2,51
2022-02-11 17:00,41.47,51.59,7.8,1.8,49
2022-02-11 18:00,0,0,6.7,0.9,54
2022-02-11 19:00,0,0,6,1.1,56
2022-02-11 20:00,0,0,4.4,1.3,58
2022-02-11 21:00,0,0,3.7,2.1,57
2022-02-11 22:00,0,0,3.5,1.9,52
2022-02-11 23:00,0,0,4.7,1.2,42
2022-02-12 0:00,0,0,5.2,1.1,39
2022-02-12 1:00,0,0,5,1.4,38
2022-02-12 2:00,0,0,4.6,1.2,40
2022-02-12 3:00,0,0,5.5,1.4,38
2022-02-12 4:00,0,0,5.9,0.9,35
2022-02-12 5:00,0,0,4.7,1.2,38
2022-02-12 6:00,0,0,5.8,1.4,33
2022-02-12 7:00,33.02,33.85,3.9,0.9,42
2022-02-12 8:00,151.97,152.58,3.7,1,43
2022-02-12 9:00,343.72,283.68,6.5,0.6,36
2022-02-12 10:00,443.42,372.13,7.7,3.1,47
2022-02-12 11:00,559.94,503.27,7.4,5.2,48
2022-02-12 12:00,565.9,526.5,7.5,5.8,44
2022-02-12 13:00,517.71,525.04,8,4.1,43
2022-02-12 14:00,397.88,418.03,7.7,3.2,45
2022-02-12 15:00,206.89,282.55,8,2.8,44
2022-02-12 16:00,84.91,104.96,7.3,3,48
2022-02-12 17:00,17.04,9.36,7.2,1.6,51
2022-02-12 18:00,0,0,6.9,0.7,62
2022-02-12 19:00,0,0,7,1.5,68
2022-02-12 20:00,0,0,7.1,2,68
2022-02-12 21:00,0,0,7,2.6,68
2022-02-12 22:00,0,0,6.6,1.7,70
2022-02-12 23:00,0,0,6.1,0.8,71
2022-02-13 0:00,0,0,5.6,0.9,73
2022-02-13 1:00,0,0,5.1,1,71
2022-02-13 2:00,0,0,4.3,0.9,71
2022-02-13 3:00,0,0,3.7,1.3,73
2022-02-13 4:00,0,0,3.6,1.2,74
2022-02-13 5:00,0,0,3.9,1.7,73
2022-02-13 6:00,0,0,2.7,1.5,77
2022-02-13 7:00,24.18,17.56,2.1,0.7,79
2022-02-13 8:00,86.07,90.82,2.8,0.7,75
2022-02-13 9:00,215.23,204.53,5,0.6,69
2022-02-13 10:00,384.1,350.73,7.6,0.7,58
2022-02-13 11:00,334.31,360.32,8.6,0.9,54
2022-02-13 12:00,321.47,351.86,8.4,2.9,63
2022-02-13 13:00,273.64,310.77,8.3,3.9,57
2022-02-13 14:00,192.75,239.31,7.7,6,68
2022-02-13 15:00,115.88,148.1,7.7,5.1,69
2022-02-13 16:00,58.13,68.61,7.2,4.3,68
2022-02-13 17:00,41.38,36.47,6.8,4.5,68
2022-02-13 18:00,0,0,5.9,3.5,75
2022-02-13 19:00,0,0,5.8,2.8,73
2022-02-13 20:00,0,0,5.7,2.3,73
2022-02-13 21:00,0,0,5.9,1.9,70
2022-02-13 22:00,0,0,5.8,2.4,69
2022-02-13 23:00,0,0,5.8,1.1,68
2022-02-14 0:00,0,0,5.3,1.5,74
2022-02-14 1:00,0,0,5.5,1.1,73
2022-02-14 2:00,0,0,3.7,1,80
2022-02-14 3:00,0,0,4.6,1,78
2022-02-14 4:00,0,0,2.5,1.6,84
2022-02-14 5:00,0,0,1.4,1.5,88
2022-02-14 6:00,0,0,1.7,2,86
2022-02-14 7:00,35.86,31.55,1,1.1,89
2022-02-14 8:00,157.28,149.92,1.9,1.6,84
2022-02-14 9:00,383.35,314.02,4.4,1.3,71
2022-02-14 10:00,507.05,448.77,7.8,1.3,55
2022-02-14 11:00,565.38,513.3,8.8,2.5,58
2022-02-14 12:00,367.86,387.19,8.8,1.8,60
2022-02-14 13:00,293.75,355,9.1,1.3,59
2022-02-14 14:00,224.88,268.84,8.6,2.1,66
2022-02-14 15:00,267.32,332.5,8.3,3,71
2022-02-14 16:00,107.51,167.35,8.7,3.6,74
2022-02-14 17:00,49.56,50.53,9.5,1,62
2022-02-14 18:00,0,0,9.3,4.2,36
2022-02-14 19:00,0,0,8.4,3.6,41
2022-02-14 20:00,0,0,6.7,0.8,49
2022-02-14 21:00,0,0,6.9,2.4,51
2022-02-14 22:00,0,0,6.6,2,55
2022-02-14 23:00,0,0,6.4,3,47
2022-02-15 0:00,0,0,4.9,3.1,43
2022-02-15 1:00,0,0,3.5,5.8,41
2022-02-15 2:00,0,0,2.6,6.4,41
2022-02-15 3:00,0,0,2,2.8,43
2022-02-15 4:00,0,0,1.3,3.6,45
2022-02-15 5:00,0,0,0.6,2.1,45
2022-02-15 6:00,0,0,0.4,1.6,43
2022-02-15 7:00,36.55,41.18,0.3,1.9,42
2022-02-15 8:00,183.3,168.51,0.5,1.7,41
2022-02-15 9:00,468,349.67,2.4,1.4,37
2022-02-15 10:00,597.07,480.74,2.3,2.9,32
2022-02-15 11:00,651.84,564.89,2.8,3.8,29
2022-02-15 12:00,654.96,605.68,2.5,5.6,28
2022-02-15 13:00,599.6,585.19,3.5,4.4,23
2022-02-15 14:00,490.13,515.09,3.6,4.6,21
2022-02-15 15:00,326.92,400.68,3.6,3.5,21
2022-02-15 16:00,137.86,243.94,3.3,3,22
2022-02-15 17:00,42.11,77.2,1.7,3.8,25
2022-02-15 18:00,0,0,0.2,2.5,30
2022-02-15 19:00,0,0,-0.5,1.7,33
2022-02-15 20:00,0,0,-1.2,2.6,37
